title,url,date,description,query
"Henry de Laguérie @henrydelaguerie · Feb 28, 2025",https://x.com/henrydelaguerie/status/1895376095475835089,2025-02-28T07:30:50.000Z,"La Mecque mondiale du skate, la place du MACBA à Barcelone est menacée de disparition avec l’agrandissement du musée. Les skateurs se mobilisent contre le projet de la mairie. Certains ont fait le déplacement de France pour l’occasion #SaveMacba",saveMACBA
"SKATE ARCHITECTS @skatearchitects · Mar 20, 2022",https://x.com/skatearchitects/status/1505604167032782848,2022-03-20T17:56:20.000Z,"I vem instar a Districte a iniciar un diàleg junt amb la resta de veïns i museu per assolir uns acords: #atencióskater Molts skaters van participar. També fent campanyes pròpies #savemacba Però aquest ""procés"" s'ha aturat per una campanya demonitzadora mesclant Skate i Botellot.",saveMACBA
"SKATE ARCHITECTS @skatearchitects · Mar 20, 2022",https://x.com/skatearchitects/status/1505600267160543236,2022-03-20T17:40:51.000Z,"Ho vem fer perqué el Skate, com qualsevol altre esport olímpic, es practica durant el dia. Portem més de 25 anys patinant el podi superior del museu amb acords amb el museu. Com també formem part del barri, vem creure que també calia autoregulació. #atencióskater #savemacba",saveMACBA
"Oriol Paris @oparisv · Jul 16, 2019",https://x.com/oparisv/status/1151101815758282752,2019-07-16T12:10:33.000Z,"Finalizando con 'Argamassa Arquitectura' skatepark en Ripollet, 1.100m² patinables!!! 

 #skatepark #skate #skateboard #rider #landscape #yellow #ripollet #skatespot #skateparkripollet #skatelife #barcelonaskateboarding #savemacba #skater #argamassa #arch…
https://
lnkd.in/gSUB74r",saveMACBA
"m a r i n a ♡ @mariinaaxhg · Jul 13, 2019",https://x.com/mariinaaxhg/status/1150047283779657731,2019-07-13T14:20:13.000Z,#savemacba,saveMACBA
"Oriol Paris @oparisv · Jul 10, 2019",https://x.com/oparisv/status/1148839368976719873,2019-07-10T06:20:24.000Z,"CALIENTE CALIENTE...

#skatepark #skate #skateboard #rider #landscape #yellow #ripollet #skatespot #skateparkripollet #skatelife #barcelonaskateboarding #savemacba #skater #argamassa #architecture #skatearchitecture… 
https://
instagram.com/p/BzudgJdCY2c/
?igshid=b2jsq12gn04y
…",saveMACBA
"bug catcher billy @PolioVaccinator · Jun 23, 2019",https://x.com/PolioVaccinator/status/1142577306743054336,2019-06-22T23:37:12.000Z,Not the best case for savemacba but he got what he deserved,saveMACBA
"Oriol Paris @oparisv · Jun 20, 2019",https://x.com/oparisv/status/1141713480560631808,2019-06-20T14:24:40.000Z,"PREPARANDO RAMPAS CIRCULARES

#skatepark #skate #skateboard #rider #landscape #green #ripollet #skatespot 
#skatelife #barcelonaskateboarding #savemacba #skater #argamassa #architecture #skatearchitecture #skateart… 
https://
instagram.com/p/By71CLzCJ8T/
?igshid=ys9b15zp78iu
…",saveMACBA
"Urban World Series @urbanworldserie · May 15, 2019",https://x.com/urbanworldserie/status/1128682427734470656,2019-05-15T15:23:55.000Z,Be respectfull and you’ll be respected! #savemacba  #imaginextremebarcelona,saveMACBA
"Oriol Paris @oparisv · May 15, 2019",https://x.com/oparisv/status/1128662171150372864,2019-05-15T14:03:25.000Z,"SKATEPARK CIRCULAR ???? ;-)

con 
@spokoramps
 a lo grande!!! #skatepark #skate #skateboard #rider #landscape #concrete #ripollet #barcelonaskateboarding #savemacba #parcdelspinetons #skater #argamassa #arquitectura… 
https://
instagram.com/p/BxfF-wUiygB/
?igshid=1589e8kea0ti7
…",saveMACBA
"Pablo Cruces @virtualshocks · May 14, 2019",https://x.com/virtualshocks/status/1128398674587942912,2019-05-14T20:36:23.000Z,"#SAVEMACBA
#Barcelona

https://
instagram.com/p/BxcCRRzINKe/
?igshid=uupl2dlb2f8k
…",saveMACBA
